,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
6450,FDR33,7.31,0.026783871,13,108.157,OUT035,2004,1098.57,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6451,FDB59,18.25,0.01520491,13,197.2084,OUT027,1985,4166.5764,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6452,FDS07,12.35,0.099757833,6,113.9518,OUT046,1997,910.8144,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
6453,FDD02,16.6,0.06613202877895108,3,117.3124,OUT013,1987,2014.7108,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
6454,FDH05,14.35,0.090896452,5,231.2984,OUT035,2004,6024.1584,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6455,FDR04,7.075,0.022602061,5,98.1068,OUT049,1999,1458.102,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6456,DRJ47,18.25,0.044250304,7,174.708,OUT046,1997,2423.512,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
6457,FDW50,13.1,0.075885921,4,165.1158,OUT018,2009,1504.0422,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6458,NCJ17,7.68,0.153177941,8,85.2224,OUT018,2009,1278.336,16,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
6459,FDH60,19.7,0.06613202877895108,0,197.911,OUT045,2002,1767.699,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6460,DRL60,8.52,0.027114238,14,151.9682,OUT045,2002,1677.1502,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
6461,FDS32,17.75,0.049634572,6,140.2838,OUT010,1998,280.9676,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
6462,FDM58,16.85,0.06613202877895108,13,112.2544,OUT027,1985,3914.904,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
6463,FDK10,5.785,0.040587146,13,180.366,OUT017,2007,1258.362,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6464,NCS30,5.945,0.093008616,9,127.8652,OUT035,2004,2195.8084,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
6465,FDY15,18.25,0.17179432,4,154.663,OUT017,2007,2659.871,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6466,FDC53,8.68,0.008828341,5,99.9384,OUT013,1987,689.7688,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
6467,FDK45,11.65,0.033858187,12,113.386,OUT046,1997,2603.278,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
6468,FDH26,19.25,0.034841089,3,141.1496,OUT018,2009,282.2992,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
6469,NCW06,16.2,0.08425957,9,192.3162,OUT010,1998,769.6648,27,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
6470,FDV37,13.0,0.083444376,3,195.8426,OUT013,1987,4152.5946,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
6471,FDB52,17.75,0.030497325,4,256.9672,OUT045,2002,1534.0032,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6472,FDF41,12.15,0.131179812,5,245.246,OUT046,1997,3202.498,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
6473,FDA39,6.32,0.012737719,10,38.5822,OUT049,1999,353.5398,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6474,FDE56,17.25,0.159165324,6,63.4194,OUT035,2004,1547.985,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6475,FDC56,7.72,0.122015744,6,121.744,OUT018,2009,2277.036,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6476,FDT26,18.85,0.068091318,4,120.644,OUT045,2002,3475.476,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6477,FDR21,19.7,0.067314073,13,175.137,OUT017,2007,2822.992,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6478,FDC14,14.5,0.041249072,3,40.5454,OUT046,1997,1216.4166,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
6479,FDI32,17.7,0.174340475,6,116.6834,OUT035,2004,3570.6854,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6480,FDI02,15.7,0.11454343,3,113.7202,OUT035,2004,3263.0858,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6481,FDE22,9.695,0.029693277,13,159.792,OUT018,2009,2716.464,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6482,FDW26,11.8,0.107057186,4,224.1772,OUT046,1997,3558.0352,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
6483,FDA36,5.985,0.009921107,0,183.6924,OUT019,1985,555.2772,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
6484,NCS06,7.935,0.031583053,9,260.991,OUT027,1985,7100.757,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6485,NCX05,15.2,0.097043739,8,116.8492,OUT035,2004,2664.5316,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
6486,FDU19,8.77,0.046762633,6,170.8422,OUT035,2004,1724.422,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6487,FDA49,19.7,0.064909488,3,88.5198,OUT035,2004,1308.297,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6488,NCZ42,10.5,0.011305479,9,235.5248,OUT049,1999,4740.496,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
6489,FDX32,15.1,0.06613202877895108,6,146.2786,OUT010,1998,433.4358,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
6490,FDR01,5.405,0.053576661,3,200.5742,OUT013,1987,2388.8904,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
6491,FDQ15,20.35,0.150947728,10,81.0276,OUT013,1987,1868.2348,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
6492,FDQ14,9.27,0.10818157,4,149.605,OUT019,1985,449.415,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
6493,FDS56,5.785,0.038749536,6,262.0252,OUT035,2004,4459.5284,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6494,DRJ24,11.8,0.113790879,14,185.3924,OUT018,2009,370.1848,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
6495,FDG52,13.65,0.065313024,5,47.1402,OUT027,1985,1516.0266,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6496,FDF59,12.5,0.06613202877895108,15,127.102,OUT017,2007,253.004,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6497,DRM49,6.11,0.152813518,14,45.6086,OUT017,2007,1025.9978,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
6498,NCP02,7.105,0.044771473,9,58.2562,OUT013,1987,592.562,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
6499,FDW13,8.5,0.098083231,3,50.3324,OUT045,2002,675.1212,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6500,FDV12,16.7,0.06121901,0,100.0384,OUT017,2007,1970.768,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6501,FDH14,17.1,0.047073322,3,138.6838,OUT017,2007,2950.1598,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6502,FDQ20,8.325,0.029953314,6,39.5138,OUT017,2007,568.5932,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6503,FDT45,15.85,0.06613202877895108,13,55.1956,OUT013,1987,1255.6988,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
6504,NCM26,20.5,0.040520754,11,153.934,OUT019,1985,153.134,40,4,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
6505,FDJ22,18.75,0.052554508,13,190.3504,OUT027,1985,1917.504,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6506,FDD29,12.15,0.018514652,5,252.7698,OUT017,2007,5834.4054,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6507,FDA13,15.85,0.07871426,3,37.2506,OUT045,2002,493.3578,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6508,FDV47,17.1,0.054197299,1,83.5566,OUT035,2004,1860.2452,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6509,FDS57,15.5,0.103442268,13,144.847,OUT046,1997,2433.499,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
6510,DRG36,14.15,0.095360186,14,172.3106,OUT035,2004,3251.1014,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
6511,FDK38,6.650000000000001,0.053031857,3,149.1734,OUT027,1985,4454.202,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6512,DRJ49,6.865,0.013990601,14,127.6652,OUT035,2004,2841.6344,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
6513,FDR37,16.5,0.066237024,2,183.1292,OUT035,2004,6385.022,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6514,NCS53,14.5,0.089761211,8,159.4604,OUT035,2004,2376.906,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
6515,FDR22,19.35,0.01863822,13,110.2544,OUT018,2009,1677.816,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
6516,NCP42,8.51,0.016176344,9,192.1478,OUT018,2009,1937.478,16,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
6517,FDK38,6.65,0.089196394,3,147.0734,OUT010,1998,296.9468,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
6518,NCC43,7.39,0.092782895,9,252.6066,OUT046,1997,2259.0594,28,8,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
6519,FDH57,10.895,0.0358031,6,130.3284,OUT049,1999,2504.7396,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6520,FDQ25,8.63,0.028271345,3,170.5422,OUT035,2004,2069.3064,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6521,FDA11,7.75,0.043238822,0,92.5436,OUT046,1997,1701.7848,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
6522,FDG31,12.15,0.037955309,10,62.8826,OUT049,1999,710.4086,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6523,FDW28,18.25,0.089186083,5,194.3452,OUT018,2009,4502.1396,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6524,FDV14,19.85,0.044566659,4,88.5856,OUT049,1999,703.0848,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6525,FDB60,9.3,0.028638276,0,195.8136,OUT018,2009,2138.5496,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6526,FDU43,19.35,0.057762301,6,237.3564,OUT027,1985,2145.2076,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
6527,DRH11,5.98,0.075711199,7,55.6614,OUT045,2002,331.5684,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
6528,FDC48,9.195,0.027767577,0,82.1592,OUT019,1985,412.796,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
6529,DRK39,7.02,0.049865399,4,82.925,OUT046,1997,1165.15,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
6530,FDB20,7.72,0.052061483,6,76.7986,OUT049,1999,1324.2762,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6531,FDE51,5.925,0.096387053,4,45.6086,OUT013,1987,356.8688,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
6532,FDX36,9.695,0.128176489,0,224.8404,OUT013,1987,3600.6464,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
6533,NCT29,12.6,0.064110725,8,122.3414,OUT046,1997,243.6828,28,8,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
6534,FDU45,15.6,0.035561344,13,112.1518,OUT049,1999,1821.6288,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
6535,FDF56,16.7,0.119647957,6,180.9976,OUT049,1999,4165.2448,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
6536,FDW07,18.0,0.238831875,6,88.2514,OUT010,1998,88.5514,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
6537,FDR52,12.65,0.075676339,5,190.4846,OUT027,1985,8789.8916,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
6538,FDB45,20.85,0.021416681,6,104.6306,OUT018,2009,1149.8366,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6539,NCT42,5.88,0.024766802,9,151.0392,OUT027,1985,3281.0624,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6540,FDP52,18.7,0.070691729,5,230.201,OUT046,1997,5742.525,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
6541,FDI50,8.42,0.030693309,3,228.0352,OUT027,1985,10306.584,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
6542,FDU48,18.85,0.055671582,0,133.3284,OUT017,2007,263.6568,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6543,FDS43,11.65,0.040507228,6,186.924,OUT035,2004,2237.088,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6544,NCM41,16.5,0.035626319,8,93.112,OUT013,1987,932.12,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
6545,FDP37,15.6,0.143688905,2,128.1994,OUT018,2009,2184.4898,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6546,FDJ44,12.3,0.106542886,6,173.2396,OUT045,2002,3139.9128,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6547,FDY38,13.6,0.208662546,4,231.83,OUT019,1985,466.06,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
6548,FDC20,10.65,0.024107056,6,56.6272,OUT017,2007,447.4176,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6549,FDF02,16.2,0.104058452,3,102.499,OUT017,2007,2063.98,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6550,FDX38,10.5,0.048403392,4,48.2376,OUT018,2009,527.3136,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
6551,FDN50,16.85,0.026391403,3,92.812,OUT027,1985,2609.936,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
6552,FDA07,7.55,0.031007381,6,123.4072,OUT045,2002,2082.6224,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6553,FDT49,7.0,0.150672399,3,104.728,OUT027,1985,2450.144,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
